"","height","sex","country","year","weight","bmi"
"1473",168.25,"male","Eswatini",1980,59.47,21.01
"1474",176.96,"male","Eswatini",1980,66.77,21.32
"1475",163.52,"female","Eswatini",1980,67.08,25.09
"1476",156.81,"female","Eswatini",1980,62.13,25.27
"1477",161.64,"female","Eswatini",1980,65.7,25.15
"1478",160.26,"female","Eswatini",1980,64.67,25.18
"1479",160.93,"female","Eswatini",1980,65.17,25.16
"1480",165.94,"male","Eswatini",1980,57.53,20.89
"1481",166.66,"female","Eswatini",1980,69.4,24.99
"1482",172.33,"male","Eswatini",1980,62.88,21.17
"1483",177.41,"male","Eswatini",1980,67.15,21.33
"1484",178.12,"male","Eswatini",1980,67.75,21.35
"1485",157.63,"female","Eswatini",1980,62.74,25.25
"1486",179.38,"male","Eswatini",1980,68.8,21.38
"1487",170.69,"male","Eswatini",1980,61.51,21.11
"1488",178.4,"male","Eswatini",1980,67.98,21.36
"1489",163.87,"female","Eswatini",1980,67.34,25.08
"1490",157.52,"female","Eswatini",1980,62.65,25.25
"1491",172.09,"male","Eswatini",1980,62.69,21.17
"1492",169.4,"female","Eswatini",1980,71.43,24.89
"1493",165.47,"female","Eswatini",1980,68.52,25.03
"1494",160.35,"male","Eswatini",1980,52.83,20.55
"1495",153.05,"female","Eswatini",1980,59.35,25.34
"1496",174.55,"female","Eswatini",1980,75.23,24.69
"1497",155.29,"female","Eswatini",1980,61,25.3
"1498",154.52,"female","Eswatini",1980,60.44,25.31
"1499",169.53,"female","Eswatini",1980,71.52,24.88
"1500",172.83,"male","Eswatini",1980,63.31,21.2
"1501",137.91,"female","Eswatini",1880,48.78,25.65
"1502",150.6,"female","Eswatini",1880,58.39,25.74
"1503",165.73,"male","Eswatini",1880,57.33,20.87
"1504",166.53,"male","Eswatini",1880,57.81,20.85
"1505",179.86,"male","Eswatini",1880,65.93,20.38
"1506",162.42,"male","Eswatini",1880,55.32,20.97
"1507",164.48,"male","Eswatini",1880,56.56,20.91
"1508",153.65,"female","Eswatini",1880,60.71,25.72
"1509",160.2,"female","Eswatini",1880,65.67,25.59
"1510",147.62,"female","Eswatini",1880,56.14,25.76
"1511",155.23,"female","Eswatini",1880,61.9,25.69
"1512",146.96,"female","Eswatini",1880,55.64,25.76
"1513",166.39,"male","Eswatini",1880,57.73,20.85
"1514",154.69,"female","Eswatini",1880,61.5,25.7
"1515",161.6,"female","Eswatini",1880,66.74,25.56
"1516",151.31,"female","Eswatini",1880,58.93,25.74
"1517",168.2,"male","Eswatini",1880,58.83,20.79
"1518",164.51,"female","Eswatini",1880,68.95,25.48
"1519",166.33,"male","Eswatini",1880,57.69,20.85
"1520",151.91,"female","Eswatini",1880,59.39,25.74
"1521",164.14,"male","Eswatini",1880,56.36,20.92
"1522",156.99,"male","Eswatini",1880,52.01,21.1
"1523",153.24,"female","Eswatini",1880,60.4,25.72
"1524",170,"male","Eswatini",1880,59.93,20.74
"1525",166.7,"male","Eswatini",1880,57.92,20.84
"1526",147.36,"female","Eswatini",1880,55.94,25.76
"1527",150.35,"female","Eswatini",1880,58.21,25.75
"1528",165.48,"male","Eswatini",1880,57.18,20.88
"1529",151.24,"male","Eswatini",1880,48.51,21.21
"1530",154.51,"male","Eswatini",1880,50.5,21.15
"1531",160.58,"male","Eswatini",1880,54.19,21.02
"1532",161.33,"male","Eswatini",1880,54.65,21
"1533",139.66,"female","Eswatini",1880,50.1,25.69
"1534",152.57,"female","Eswatini",1880,59.89,25.73
"1535",161.7,"male","Eswatini",1880,54.88,20.99
"1536",164.34,"male","Eswatini",1880,56.48,20.91
"1537",166.03,"male","Eswatini",1880,57.51,20.86
"1538",153.82,"female","Eswatini",1880,60.84,25.71
"1539",146.52,"male","Eswatini",1880,45.63,21.25
"1540",167.16,"male","Eswatini",1880,58.2,20.83
"1541",159.4,"male","Eswatini",1880,53.48,21.05
"1542",153.29,"female","Eswatini",1880,60.44,25.72
"1543",144.58,"female","Eswatini",1880,53.83,25.75
"1544",158.74,"male","Eswatini",1880,53.07,21.06
"1545",156.06,"female","Eswatini",1880,62.53,25.67
"1546",152.06,"male","Eswatini",1880,49,21.19
"1547",149.5,"male","Eswatini",1880,47.45,21.23
"1548",144.64,"female","Eswatini",1880,53.88,25.75
"1549",154.87,"female","Eswatini",1880,61.63,25.7
"1550",166.13,"male","Eswatini",1880,57.57,20.86
"1551",170.03,"male","Eswatini",1880,59.94,20.73
"1552",155.81,"female","Eswatini",1880,62.35,25.68
"1553",164.24,"female","Eswatini",1880,68.74,25.48
"1554",152.68,"female","Eswatini",1880,59.98,25.73
"1555",163.34,"male","Eswatini",1880,55.87,20.94
"1556",174.46,"male","Eswatini",1880,62.64,20.58
"1557",162.02,"male","Eswatini",1880,55.07,20.98
"1558",161.66,"male","Eswatini",1880,54.85,20.99
"1559",163.85,"male","Eswatini",1880,56.18,20.93
"1560",161.95,"male","Eswatini",1880,55.03,20.98
"1561",147.99,"female","Eswatini",1880,56.42,25.76
"1562",163.8,"male","Eswatini",1880,56.15,20.93
"1563",164.1,"male","Eswatini",1880,56.34,20.92
"1564",150.31,"female","Eswatini",1880,58.18,25.75
"1565",166.38,"male","Eswatini",1880,57.72,20.85
"1566",159.62,"female","Eswatini",1880,65.23,25.6
"1567",156.4,"female","Eswatini",1880,62.79,25.67
"1568",165.9,"male","Eswatini",1880,57.43,20.87
"1569",160.14,"female","Eswatini",1880,65.63,25.59
"1570",150.8,"female","Eswatini",1880,58.55,25.75
"1571",179.78,"male","Eswatini",1880,65.88,20.38
"1572",166.83,"male","Eswatini",1880,58,20.84
"1573",166.04,"male","Eswatini",1880,57.51,20.86
"1574",156.51,"female","Eswatini",1880,62.88,25.67
"1575",150.47,"female","Eswatini",1880,58.29,25.75
"1576",168.32,"male","Eswatini",1880,58.9,20.79
"1577",142.64,"female","Eswatini",1880,52.37,25.74
"1578",163.66,"male","Eswatini",1880,56.07,20.93
"1579",168.2,"male","Eswatini",1880,58.83,20.79
"1580",171.41,"male","Eswatini",1880,60.79,20.69
"1581",149.47,"male","Eswatini",1880,47.43,21.23
"1582",167.61,"male","Eswatini",1880,58.47,20.81
"1583",152.06,"female","Eswatini",1880,59.51,25.74
"1584",171.09,"male","Eswatini",1880,60.59,20.7
"1585",150.18,"female","Eswatini",1880,58.08,25.75
"1586",161.32,"male","Eswatini",1880,54.64,21
"1587",145.97,"female","Eswatini",1880,54.89,25.76
"1588",167.62,"male","Eswatini",1880,58.48,20.81
"1589",163.39,"male","Eswatini",1880,55.9,20.94
"1590",143.12,"male","Eswatini",1880,43.56,21.27
"1591",160.14,"female","Eswatini",1880,65.63,25.59
"1592",162.8,"female","Eswatini",1880,67.64,25.52
"1593",146.54,"female","Eswatini",1880,55.32,25.76
"1594",158.55,"female","Eswatini",1880,64.42,25.63
"1595",175.06,"male","Eswatini",1880,63.01,20.56
"1596",157.28,"male","Eswatini",1880,52.19,21.1
"1597",167.57,"male","Eswatini",1880,58.45,20.82
"1598",164.47,"male","Eswatini",1880,56.56,20.91
"1599",170.05,"male","Eswatini",1880,59.96,20.74
"1600",157.73,"female","Eswatini",1880,63.8,25.64
"1601",159.16,"female","Eswatini",1880,64.89,25.62
"1602",153.98,"male","Eswatini",1880,50.17,21.16
"1603",150.96,"female","Eswatini",1880,58.67,25.74
"1604",162.67,"male","Eswatini",1880,55.46,20.96
"1605",163.38,"female","Eswatini",1880,68.09,25.51
"1606",148.27,"female","Eswatini",1880,56.63,25.76
"1607",166.12,"male","Eswatini",1880,57.57,20.86
"1608",157.1,"male","Eswatini",1880,52.07,21.1
"1609",138.83,"female","Eswatini",1880,49.48,25.67
"1610",159.28,"male","Eswatini",1880,53.4,21.05
"1611",164.69,"male","Eswatini",1880,56.7,20.9
"1612",173.8,"male","Eswatini",1880,62.24,20.6
"1613",147.02,"female","Eswatini",1880,55.68,25.76
"1614",166.55,"male","Eswatini",1880,57.83,20.85
"1615",172.04,"male","Eswatini",1880,61.17,20.67
"1616",164.6,"male","Eswatini",1880,56.64,20.91
"1617",134.25,"female","Eswatini",1880,46,25.52
"1618",162.52,"male","Eswatini",1880,55.37,20.96
"1619",158.84,"male","Eswatini",1880,53.14,21.06
"1620",153.93,"male","Eswatini",1880,50.15,21.17
"1621",152.13,"male","Eswatini",1880,49.05,21.19
"1622",151.27,"female","Eswatini",1880,58.9,25.74
"1623",161.2,"female","Eswatini",1880,66.43,25.56
"1624",169.33,"male","Eswatini",1880,59.52,20.76
"1625",153.7,"female","Eswatini",1880,60.75,25.72
"1626",156.85,"female","Eswatini",1880,63.13,25.66
"1627",147.45,"female","Eswatini",1880,56.01,25.76
"1628",161.1,"male","Eswatini",1880,54.51,21
"1629",151.9,"female","Eswatini",1880,59.39,25.74
"1630",165.52,"male","Eswatini",1880,57.2,20.88
"1631",177.12,"male","Eswatini",1880,64.26,20.48
"1632",152.47,"male","Eswatini",1880,49.25,21.19
"1633",139.21,"female","Eswatini",1880,49.76,25.68
"1634",160.63,"male","Eswatini",1880,54.22,21.01
"1635",152.44,"female","Eswatini",1880,59.79,25.73
"1636",163.95,"male","Eswatini",1880,56.24,20.92
"1637",165.82,"female","Eswatini",1880,69.93,25.43
"1638",162.53,"female","Eswatini",1880,67.44,25.53
"1639",170.91,"male","Eswatini",1880,60.48,20.71
"1640",143.08,"female","Eswatini",1880,52.69,25.74
"1641",156.39,"female","Eswatini",1880,62.78,25.67
"1642",153.48,"female","Eswatini",1880,60.58,25.72
"1643",162.98,"male","Eswatini",1880,55.65,20.95
"1644",146.88,"female","Eswatini",1880,55.57,25.76
"1645",141.24,"female","Eswatini",1880,51.3,25.72
"1646",156.6,"female","Eswatini",1880,62.94,25.67
"1647",169.32,"male","Eswatini",1880,59.51,20.76
"1648",153.55,"male","Eswatini",1880,49.91,21.17
"1649",155.58,"female","Eswatini",1880,62.17,25.68
"1650",153.14,"female","Eswatini",1880,60.32,25.72
"1651",159.1,"female","Eswatini",1880,64.84,25.62
"1652",151.55,"female","Eswatini",1880,59.12,25.74
"1653",161.21,"male","Eswatini",1880,54.58,21
"1654",162.51,"female","Eswatini",1880,67.43,25.53
"1655",171.73,"male","Eswatini",1880,60.98,20.68
"1656",150.53,"male","Eswatini",1880,48.07,21.21
"1657",165.18,"female","Eswatini",1880,69.45,25.45
"1658",154.9,"female","Eswatini",1880,61.66,25.7
"1659",155.16,"female","Eswatini",1880,61.85,25.69
"1660",153.31,"female","Eswatini",1880,60.45,25.72
"1661",165.35,"female","Eswatini",1880,69.58,25.45
"1662",140.5,"male","Eswatini",1880,41.97,21.26
"1663",158.53,"female","Eswatini",1880,64.4,25.62
"1664",164.68,"male","Eswatini",1880,56.69,20.9
"1665",170.09,"male","Eswatini",1880,59.98,20.73
"1666",171.41,"male","Eswatini",1880,60.78,20.69
"1667",142.28,"female","Eswatini",1880,52.09,25.73
"1668",148.09,"female","Eswatini",1880,56.49,25.76
"1669",157.8,"male","Eswatini",1880,52.5,21.08
"1670",149.13,"female","Eswatini",1880,57.28,25.76
"1671",146.76,"female","Eswatini",1880,55.49,25.76
"1672",163.33,"male","Eswatini",1880,55.87,20.94
"1673",147.89,"female","Eswatini",1880,56.34,25.76
"1674",155.17,"male","Eswatini",1880,50.9,21.14
"1675",156.48,"male","Eswatini",1880,51.7,21.11
"1676",174.89,"male","Eswatini",1880,62.91,20.57
"1677",143.52,"female","Eswatini",1880,53.03,25.75
"1678",169.01,"male","Eswatini",1880,59.32,20.77
"1679",144.38,"male","Eswatini",1880,44.33,21.27
"1680",143.73,"female","Eswatini",1880,53.19,25.75
"1681",154.92,"female","Eswatini",1880,61.67,25.7
"1682",157.44,"male","Eswatini",1880,52.28,21.09
"1683",161.88,"male","Eswatini",1880,54.98,20.98
"1684",150.09,"female","Eswatini",1880,58.01,25.75
"1685",146.07,"male","Eswatini",1880,45.36,21.26
"1686",157.48,"female","Eswatini",1880,63.61,25.65
"1687",157.28,"male","Eswatini",1880,52.18,21.09
"1688",157.77,"male","Eswatini",1880,52.48,21.08
"1689",160.38,"female","Eswatini",1880,65.81,25.59
"1690",171.1,"male","Eswatini",1880,60.6,20.7
"1691",148.67,"female","Eswatini",1880,56.93,25.76
"1692",149.85,"male","Eswatini",1880,47.66,21.22
"1693",158.08,"female","Eswatini",1880,64.07,25.64
"1694",151.95,"female","Eswatini",1880,59.42,25.74
"1695",156.68,"female","Eswatini",1880,63,25.66
"1696",154.34,"male","Eswatini",1880,50.39,21.15
"1697",149.34,"male","Eswatini",1880,47.35,21.23
"1698",148.61,"female","Eswatini",1880,56.89,25.76
"1699",156.58,"male","Eswatini",1880,51.76,21.11
"1700",147.28,"male","Eswatini",1880,46.1,21.25
"1701",174.27,"male","Eswatini",1880,62.53,20.59
"1702",156.97,"female","Eswatini",1880,63.23,25.66
"1703",161.83,"male","Eswatini",1880,54.95,20.98
"1704",160.54,"female","Eswatini",1880,65.93,25.58
"1705",144.13,"female","Eswatini",1880,53.49,25.75
"1706",159.47,"female","Eswatini",1880,65.12,25.61
"1707",179.15,"male","Eswatini",1880,65.5,20.41
"1708",151.78,"female","Eswatini",1880,59.29,25.74
"1709",152.73,"female","Eswatini",1880,60.01,25.73
"1710",157.18,"female","Eswatini",1880,63.39,25.66
"1711",163.96,"male","Eswatini",1880,56.25,20.92
"1712",152.92,"female","Eswatini",1880,60.16,25.73
"1713",154.69,"female","Eswatini",1880,61.5,25.7
"1714",142.01,"female","Eswatini",1880,51.89,25.73
"1715",155.34,"female","Eswatini",1880,61.99,25.69
"1716",169.14,"male","Eswatini",1880,59.41,20.77
"1717",153.47,"female","Eswatini",1880,60.58,25.72
"1718",164.5,"male","Eswatini",1880,56.58,20.91
"1719",162.56,"male","Eswatini",1880,55.4,20.96
"1720",151.69,"female","Eswatini",1880,59.22,25.74
"1721",160.45,"female","Eswatini",1880,65.86,25.58
"1722",167.56,"male","Eswatini",1880,58.44,20.81
"1723",147.58,"female","Eswatini",1880,56.1,25.76
"1724",142.66,"female","Eswatini",1880,52.37,25.73
"1725",155,"male","Eswatini",1880,50.8,21.14
"1726",156.88,"female","Eswatini",1880,63.16,25.66
"1727",169.56,"male","Eswatini",1880,59.66,20.75
"1728",161.77,"male","Eswatini",1880,54.92,20.99
"1729",162.62,"male","Eswatini",1880,55.44,20.96
"1730",162.36,"female","Eswatini",1880,67.31,25.53
"1731",163.4,"male","Eswatini",1880,55.91,20.94
"1732",165.04,"male","Eswatini",1880,56.91,20.89
"1733",163.52,"male","Eswatini",1880,55.98,20.94
"1734",143.25,"female","Eswatini",1880,52.82,25.74
"1735",155.17,"female","Eswatini",1880,61.86,25.69
"1736",139.97,"female","Eswatini",1880,50.34,25.69
"1737",167.29,"male","Eswatini",1880,58.28,20.82
"1738",157.08,"male","Eswatini",1880,52.07,21.1
"1739",160.53,"female","Eswatini",1880,65.93,25.58
"1740",166.83,"female","Eswatini",1880,70.7,25.4
"1741",163.34,"female","Eswatini",1880,68.06,25.51
"1742",158.17,"male","Eswatini",1880,52.73,21.08
"1743",152.95,"female","Eswatini",1880,60.18,25.72
"1744",156.12,"female","Eswatini",1880,62.58,25.68
"1745",159.72,"male","Eswatini",1880,53.67,21.04
"1746",171.81,"male","Eswatini",1880,61.03,20.68
"1747",154.62,"female","Eswatini",1880,61.44,25.7
"1748",162.17,"male","Eswatini",1880,55.16,20.97
"1749",162.64,"male","Eswatini",1880,55.45,20.96
"1750",156.62,"female","Eswatini",1880,62.96,25.67
"1751",166.68,"male","Eswatini",1880,57.91,20.84
"1752",154.35,"male","Eswatini",1880,50.4,21.16
"1753",166.94,"male","Eswatini",1880,58.06,20.83
"1754",173.25,"female","Eswatini",1880,75.57,25.18
"1755",174.12,"male","Eswatini",1880,62.43,20.59
"1756",151.48,"female","Eswatini",1880,59.06,25.74
"1757",161.02,"male","Eswatini",1880,54.46,21
"1758",154.89,"female","Eswatini",1880,61.65,25.7
"1759",155.29,"male","Eswatini",1880,50.97,21.14
"1760",141.44,"female","Eswatini",1880,51.45,25.72
"1761",163.86,"male","Eswatini",1880,56.19,20.93
"1762",179.25,"male","Eswatini",1880,65.56,20.4
"1763",149.1,"female","Eswatini",1880,57.26,25.76
"1764",163.21,"male","Eswatini",1880,55.8,20.95
"1765",161.61,"male","Eswatini",1880,54.82,20.99
"1766",149.58,"female","Eswatini",1880,57.63,25.76
"1767",162.85,"male","Eswatini",1880,55.58,20.96
"1768",151.79,"female","Eswatini",1880,59.3,25.74
"1769",143.67,"female","Eswatini",1880,53.15,25.75
"1770",146.79,"female","Eswatini",1880,55.51,25.76
"1771",159.79,"male","Eswatini",1880,53.71,21.04
"1772",153.37,"female","Eswatini",1880,60.5,25.72
"1773",144.57,"female","Eswatini",1880,53.82,25.75
"1774",152.69,"female","Eswatini",1880,59.98,25.73
"1775",168.32,"male","Eswatini",1880,58.9,20.79
"1776",148.7,"female","Eswatini",1880,56.96,25.76
"1777",136.88,"female","Eswatini",1880,48,25.62
"1778",167.83,"male","Eswatini",1880,58.6,20.8
"1779",156.75,"female","Eswatini",1880,63.06,25.66
"1780",165.02,"male","Eswatini",1880,56.89,20.89
"1781",136.98,"female","Eswatini",1880,48.07,25.62
"1782",145.36,"female","Eswatini",1880,54.42,25.76
"1783",156.12,"male","Eswatini",1880,51.48,21.12
"1784",159.91,"male","Eswatini",1880,53.79,21.04
"1785",152.14,"female","Eswatini",1880,59.57,25.74
"1786",152.08,"female","Eswatini",1880,59.52,25.73
"1787",163.21,"female","Eswatini",1880,67.96,25.51
"1788",178.86,"male","Eswatini",1880,65.32,20.42
"1789",145.84,"male","Eswatini",1880,45.22,21.26
"1790",148.12,"female","Eswatini",1880,56.52,25.76
"1791",163.29,"male","Eswatini",1880,55.84,20.94
"1792",170.86,"male","Eswatini",1880,60.45,20.71
"1793",173.94,"male","Eswatini",1880,62.32,20.6
"1794",167.4,"female","Eswatini",1880,71.13,25.38
"1795",163.95,"female","Eswatini",1880,68.52,25.49
"1796",155.15,"female","Eswatini",1880,61.85,25.69
"1797",158.6,"male","Eswatini",1880,52.99,21.07
"1798",146.6,"female","Eswatini",1880,55.36,25.76
"1799",163.54,"male","Eswatini",1880,55.99,20.93
"1800",149.48,"female","Eswatini",1880,57.54,25.75
"1801",159.65,"male","Eswatini",1880,53.62,21.04
"1802",138.35,"female","Eswatini",1880,49.11,25.66
"1803",153.22,"female","Eswatini",1880,60.38,25.72
"1804",162.37,"female","Eswatini",1880,67.32,25.53
"1805",167.66,"male","Eswatini",1880,58.51,20.81
"1806",150.38,"female","Eswatini",1880,58.23,25.75
"1807",148.63,"female","Eswatini",1880,56.91,25.76
"1808",159.64,"female","Eswatini",1880,65.25,25.6
"1809",162.51,"male","Eswatini",1880,55.37,20.97
"1810",161.31,"female","Eswatini",1880,66.52,25.56
"1811",151.62,"female","Eswatini",1880,59.17,25.74
"1812",156.07,"male","Eswatini",1880,51.45,21.12
"1813",155.4,"female","Eswatini",1880,62.03,25.69
"1814",139.42,"male","Eswatini",1880,41.31,21.25
"1815",142.75,"female","Eswatini",1880,52.44,25.73
"1816",162.11,"female","Eswatini",1880,67.12,25.54
"1817",147.58,"female","Eswatini",1880,56.11,25.76
"1818",160.06,"male","Eswatini",1880,53.87,21.03
"1819",155.66,"male","Eswatini",1880,51.2,21.13
"1820",150.47,"female","Eswatini",1880,58.3,25.75
"1821",157.35,"female","Eswatini",1880,63.51,25.65
"1822",153.78,"female","Eswatini",1880,60.81,25.71
"1823",170.96,"male","Eswatini",1880,60.51,20.7
"1824",155.62,"female","Eswatini",1880,62.2,25.68
"1825",143.46,"female","Eswatini",1880,52.98,25.74
"1826",168.29,"female","Eswatini",1880,71.81,25.36
"1827",155.08,"male","Eswatini",1880,50.85,21.14
"1828",164.14,"female","Eswatini",1880,68.66,25.48
"1829",162.88,"male","Eswatini",1880,55.59,20.95
"1830",147.89,"female","Eswatini",1880,56.34,25.76
"1831",166.87,"female","Eswatini",1880,70.73,25.4
"1832",152.84,"female","Eswatini",1880,60.09,25.72
"1833",157.13,"female","Eswatini",1880,63.35,25.66
"1834",167.55,"female","Eswatini",1880,71.25,25.38
"1835",173.8,"male","Eswatini",1880,62.24,20.6
"1836",148.63,"female","Eswatini",1880,56.91,25.76
"1837",166.12,"male","Eswatini",1880,57.56,20.86
"1838",169.24,"male","Eswatini",1880,59.46,20.76
"1839",151.6,"female","Eswatini",1880,59.16,25.74
"1840",177.8,"male","Eswatini",1880,64.68,20.46
"1841",153.43,"female","Eswatini",1880,60.54,25.72
"1842",147.96,"female","Eswatini",1880,56.39,25.76
"1843",153.4,"female","Eswatini",1880,60.52,25.72
"1844",173.61,"male","Eswatini",1880,62.13,20.61
"1845",153.74,"female","Eswatini",1880,60.78,25.72
"1846",174.68,"male","Eswatini",1880,62.78,20.57
"1847",158.24,"female","Eswatini",1880,64.19,25.64
"1848",151.75,"female","Eswatini",1880,59.27,25.74
"1849",169.1,"male","Eswatini",1880,59.38,20.77
"1850",149.2,"male","Eswatini",1880,47.26,21.23
"1851",154.16,"male","Eswatini",1880,50.29,21.16
"1852",149.01,"female","Eswatini",1880,57.19,25.76
"1853",152.41,"female","Eswatini",1880,59.77,25.73
"1854",141.28,"female","Eswatini",1880,51.33,25.72
"1855",139.08,"female","Eswatini",1880,49.66,25.67
"1856",154.94,"male","Eswatini",1880,50.76,21.14
"1857",160.93,"female","Eswatini",1880,66.23,25.57
"1858",152.54,"female","Eswatini",1880,59.87,25.73
"1859",169.79,"male","Eswatini",1880,59.8,20.74
"1860",147.9,"female","Eswatini",1880,56.35,25.76
"1861",147.82,"female","Eswatini",1880,56.29,25.76
"1862",172.21,"male","Eswatini",1880,61.27,20.66
"1863",158.22,"male","Eswatini",1880,52.76,21.08
"1864",163.7,"male","Eswatini",1880,56.09,20.93
"1865",145.88,"female","Eswatini",1880,54.82,25.76
"1866",174.45,"male","Eswatini",1880,62.64,20.58
"1867",157.32,"female","Eswatini",1880,63.49,25.65
"1868",153.31,"male","Eswatini",1880,49.77,21.18
"1869",153.35,"female","Eswatini",1880,60.48,25.72
"1870",142.9,"female","Eswatini",1880,52.56,25.74
"1871",163.31,"male","Eswatini",1880,55.85,20.94
"1872",153.73,"female","Eswatini",1880,60.77,25.71
"1873",161.92,"male","Eswatini",1880,55.01,20.98
"1874",148.1,"female","Eswatini",1880,56.5,25.76
"1875",154.79,"male","Eswatini",1880,50.67,21.15
"1876",137.33,"female","Eswatini",1880,48.34,25.63
"1877",144.37,"female","Eswatini",1880,53.67,25.75
"1878",161.49,"male","Eswatini",1880,54.74,20.99
"1879",143.9,"female","Eswatini",1880,53.31,25.74
